"id","meeting_id","flow_name","flow_step","flow_content","status","date_time"
"3940","100000108",,"2","{""desc"":""<ul><li>一 、严禁拉帮结派，对搞团团伙伙、结党营私的，一律给予纪律处分。</li><li>二、 严禁拉票贿选，对在民主推荐和选举中搞拉票、助选等非组织活动的，一律排除出人选名单或者取消候选人资格，并视情节给予纪律处分，贿选的依法处理</li><li>三、严禁买官卖官，对以谋取职务调整、晋升等为目的贿赂他人或者收受贿赂的，一律先停职或者免职，并依纪依法处理。</li><li>四、严禁跑官要官，对采取拉关系或者要挟等手段谋取职务或者职级待遇的，一律不得提拔使用。</li><li>五、严禁造假骗官，对篡改、伪造干部档案材料的，一律对相关人员给予组织处理或者纪律处分。</li><li>六、严禁说情打招呼，对搞封官许愿或者为他人提拔重用说情打招呼的，对私自干预下级干部选拔任用的，一律记录在案，情节严重的严禁追究责任。</li><li>七、严禁违规用人，对突击提拔调整干部、超职数配备干部和违反规定程序选拔任用干部的，一律宣布无效，并视情节对相关人员给予纪律处分。</li><li>八、严禁跑风漏气，对泄露、扩散涉及选举人事安排等保密内容的，一律追究相关人员责任。</li><li>九、严禁干扰选举，对造谣、诬告他人或者妨害他人自由行使选举权的，一律严厉查处，涉嫌违法犯罪的移送司法机关处理。</li></ul>""}","1",
"3941","100000108",,"3",,"1",
"3942","100000108",,"4",,"1",
"3943","100000108",,"5",,"1",
"3944","100000108",,"6",,"1",
"3945","100000108",,"7",,"1",
"3946","100000108",,"8",,"1",
"3947","100000108",,"9",,"1",
"3948","100000108",,"10",,"1",
"3949","100000108",,"11",,"1",
"3950","100000108",,"12",,"1",
"3951","100000109",,"1",,"1",
"3952","100000109",,"2","{""desc"":""<ul><li>一 、严禁拉帮结派，对搞团团伙伙、结党营私的，一律给予纪律处分。</li><li>二、 严禁拉票贿选，对在民主推荐和选举中搞拉票、助选等非组织活动的，一律排除出人选名单或者取消候选人资格，并视情节给予纪律处分，贿选的依法处理</li><li>三、严禁买官卖官，对以谋取职务调整、晋升等为目的贿赂他人或者收受贿赂的，一律先停职或者免职，并依纪依法处理。</li><li>四、严禁跑官要官，对采取拉关系或者要挟等手段谋取职务或者职级待遇的，一律不得提拔使用。</li><li>五、严禁造假骗官，对篡改、伪造干部档案材料的，一律对相关人员给予组织处理或者纪律处分。</li><li>六、严禁说情打招呼，对搞封官许愿或者为他人提拔重用说情打招呼的，对私自干预下级干部选拔任用的，一律记录在案，情节严重的严禁追究责任。</li><li>七、严禁违规用人，对突击提拔调整干部、超职数配备干部和违反规定程序选拔任用干部的，一律宣布无效，并视情节对相关人员给予纪律处分。</li><li>八、严禁跑风漏气，对泄露、扩散涉及选举人事安排等保密内容的，一律追究相关人员责任。</li><li>九、严禁干扰选举，对造谣、诬告他人或者妨害他人自由行使选举权的，一律严厉查处，涉嫌违法犯罪的移送司法机关处理。</li></ul>""}","1",
"3953","100000109",,"3",,"1",
"3954","100000109",,"4",,"1",
"3955","100000109",,"5",,"1",
"3956","100000109",,"6",,"1",
"3957","100000109",,"7",,"1",
"3958","100000109",,"8",,"1",
"3959","100000109",,"9",,"1",
"3960","100000109",,"10",,"1",
"3961","100000109",,"11",,"1",
"3962","100000109",,"12",,"1",
"3963","100000110",,"1",,"1",
"3964","100000110",,"2","{""desc"":""<ul><li>一 、严禁拉帮结派，对搞团团伙伙、结党营私的，一律给予纪律处分。</li><li>二、 严禁拉票贿选，对在民主推荐和选举中搞拉票、助选等非组织活动的，一律排除出人选名单或者取消候选人资格，并视情节给予纪律处分，贿选的依法处理</li><li>三、严禁买官卖官，对以谋取职务调整、晋升等为目的贿赂他人或者收受贿赂的，一律先停职或者免职，并依纪依法处理。</li><li>四、严禁跑官要官，对采取拉关系或者要挟等手段谋取职务或者职级待遇的，一律不得提拔使用。</li><li>五、严禁造假骗官，对篡改、伪造干部档案材料的，一律对相关人员给予组织处理或者纪律处分。</li><li>六、严禁说情打招呼，对搞封官许愿或者为他人提拔重用说情打招呼的，对私自干预下级干部选拔任用的，一律记录在案，情节严重的严禁追究责任。</li><li>七、严禁违规用人，对突击提拔调整干部、超职数配备干部和违反规定程序选拔任用干部的，一律宣布无效，并视情节对相关人员给予纪律处分。</li><li>八、严禁跑风漏气，对泄露、扩散涉及选举人事安排等保密内容的，一律追究相关人员责任。</li><li>九、严禁干扰选举，对造谣、诬告他人或者妨害他人自由行使选举权的，一律严厉查处，涉嫌违法犯罪的移送司法机关处理。</li></ul>""}","1",
"3965","100000110",,"3",,"1",
"3966","100000110",,"4",,"1",
"3967","100000110",,"5",,"1",
"3968","100000110",,"6",,"1",
"3969","100000110",,"7",,"1",
"3970","100000110",,"8",,"1",
"3971","100000110",,"9",,"1",
"3972","100000110",,"10",,"1",
"3973","100000110",,"11",,"1",
"3974","100000110",,"12",,"1",
"3975","100000111",,"1","{""min"":""9"",""c_min"":""9""}","1",
"3976","100000111",,"2","{""desc"":""<ul><li>一 、严禁拉帮结派，对搞团团伙伙、结党营私的，一律给予纪律处分。</li><li>二、 严禁拉票贿选，对在民主推荐和选举中搞拉票、助选等非组织活动的，一律排除出人选名单或者取消候选人资格，并视情节给予纪律处分，贿选的依法处理</li><li>三、严禁买官卖官，对以谋取职务调整、晋升等为目的贿赂他人或者收受贿赂的，一律先停职或者免职，并依纪依法处理。</li><li>四、严禁跑官要官，对采取拉关系或者要挟等手段谋取职务或者职级待遇的，一律不得提拔使用。</li><li>五、严禁造假骗官，对篡改、伪造干部档案材料的，一律对相关人员给予组织处理或者纪律处分。</li><li>六、严禁说情打招呼，对搞封官许愿或者为他人提拔重用说情打招呼的，对私自干预下级干部选拔任用的，一律记录在案，情节严重的严禁追究责任。</li><li>七、严禁违规用人，对突击提拔调整干部、超职数配备干部和违反规定程序选拔任用干部的，一律宣布无效，并视情节对相关人员给予纪律处分。</li><li>八、严禁跑风漏气，对泄露、扩散涉及选举人事安排等保密内容的，一律追究相关人员责任。</li><li>九、严禁干扰选举，对造谣、诬告他人或者妨害他人自由行使选举权的，一律严厉查处，涉嫌违法犯罪的移送司法机关处理。</li></ul>""}","1",
"3977","100000111",,"3","{""desc"":""<p><br></p><p class=\""ql-align-center\""><img src=\""https://f.shyunhua.com//yzxfile/5ecf51c28ac0a__!5812284.jpg\""></p>""}","1",
"3978","100000111",,"4",,"1",
"3979","100000111",,"5",,"1",
"3980","100000111",,"6",,"1",
"3981","100000111",,"7",,"1",
"3982","100000111",,"8",,"1",
"3983","100000111",,"9",,"1",
"3984","100000111",,"10",,"1",
"3985","100000111",,"11",,"1",
"3986","100000111",,"12",,"1",
"3987","100000112",,"1","{""min"":""9"",""c_min"":""9""}","1",
"3988","100000112",,"2","{""desc"":""<ul><li>一 、严禁拉帮结派，对搞团团伙伙、结党营私的，一律给予纪律处分。</li><li>二、 严禁拉票贿选，对在民主推荐和选举中搞拉票、助选等非组织活动的，一律排除出人选名单或者取消候选人资格，并视情节给予纪律处分，贿选的依法处理</li><li>三、严禁买官卖官，对以谋取职务调整、晋升等为目的贿赂他人或者收受贿赂的，一律先停职或者免职，并依纪依法处理。</li><li>四、严禁跑官要官，对采取拉关系或者要挟等手段谋取职务或者职级待遇的，一律不得提拔使用。</li><li>五、严禁造假骗官，对篡改、伪造干部档案材料的，一律对相关人员给予组织处理或者纪律处分。</li><li>六、严禁说情打招呼，对搞封官许愿或者为他人提拔重用说情打招呼的，对私自干预下级干部选拔任用的，一律记录在案，情节严重的严禁追究责任。</li><li>七、严禁违规用人，对突击提拔调整干部、超职数配备干部和违反规定程序选拔任用干部的，一律宣布无效，并视情节对相关人员给予纪律处分。</li><li>八、严禁跑风漏气，对泄露、扩散涉及选举人事安排等保密内容的，一律追究相关人员责任。</li><li>九、严禁干扰选举，对造谣、诬告他人或者妨害他人自由行使选举权的，一律严厉查处，涉嫌违法犯罪的移送司法机关处理。</li></ul>""}","1",
"3989","100000112",,"3","{""desc"":""<p><br></p><p><img src=\""https://f.shyunhua.com//yzxfile/5ecf523e649e9__!5812284.jpg\""></p>""}","1",
"3990","100000112",,"4",,"1",
"3991","100000112",,"5","{""desc"":""<p>选举办法</p><p>\t1989年2月17日出生于<a href=\""https://baike.baidu.com/item/%E5%A4%A9%E6%B4%A5%E5%B8%82/213824\"" rel=\""noopener noreferrer\"" target=\""_blank\"" style=\""color: rgb(19, 110, 194);\"">天津市</a>，是一名中国<a href=\""https://baike.baidu.com/item/%E8%B6%B3%E7%90%83%E8%BF%90%E5%8A%A8%E5%91%98/20426278\"" rel=\""noopener noreferrer\"" target=\""_blank\"" style=\""color: rgb(19, 110, 194);\"">足球运动员</a>。现效力于<a href=\""https://baike.baidu.com/item/%E5%8C%97%E4%BA%AC%E4%B8%AD%E8%B5%AB%E5%9B%BD%E5%AE%89%E8%B6%B3%E7%90%83%E4%BF%B1%E4%B9%90%E9%83%A8/20322752\"" rel=\""noopener noreferrer\"" target=\""_blank\"" style=\""color: rgb(19, 110, 194);\"">北京中赫国安足球俱乐部</a>。<span style=\""color: rgb(51, 102, 204);\"">&nbsp;[1-2]</span><span style=\""color: rgb(19, 110, 194);\"">&nbsp;</span></p><p>\t出身于天津火车头青训的王刚，先后效力于<a href=\""https://baike.baidu.com/item/%E6%9C%AC%E8%8F%B2%E5%8D%A1/3147071\"" rel=\""noopener noreferrer\"" target=\""_blank\"" style=\""color: rgb(19, 110, 194);\"">本菲卡</a>、<a href=\""https://baike.baidu.com/item/%E8%B4%9D%E6%8B%89%E9%A9%AC%E5%B0%94/6874339\"" rel=\""noopener noreferrer\"" target=\""_blank\"" style=\""color: rgb(19, 110, 194);\"">贝拉马尔</a>、科维良体育、<a href=\""https://baike.baidu.com/item/%E5%B1%B1%E4%B8%9C%E9%B2%81%E8%83%BD/144395\"" rel=\""noopener noreferrer\"" target=\""_blank\"" style=\""color: rgb(19, 110, 194);\"">山东鲁能</a>、萨卡文人、北京人和等俱乐部<span style=\""color: rgb(51, 102, 204);\"">&nbsp;[2]</span><span style=\""color: rgb(19, 110, 194);\"">&nbsp;</span>&nbsp;。同时，王刚曾入选过国少、国青、国奥、国家队，并于2004年随国少队拿下亚少赛冠军。<span style=\""color: rgb(51, 102, 204);\"">&nbsp;[1]</span><span style=\""color: rgb(19, 110, 194);\"">&nbsp;</span></p><p>\t2010年，王刚首次入选<a href=\""https://baike.baidu.com/item/%E4%B8%AD%E5%9B%BD%E5%9B%BD%E5%AE%B6%E7%94%B7%E5%AD%90%E8%B6%B3%E7%90%83%E9%98%9F/5152172\"" rel=\""noopener noreferrer\"" target=\""_blank\"" style=\""color: rgb(19, 110, 194);\"">中国国家男子足球队</a>。2019年，王刚再次入选中国国家男子足球队。<span style=\""color: rgb(51, 102, 204);\"">&nbsp;[3]</span><span style=\""color: rgb(19, 110, 194);\"">&nbsp;</span>&nbsp;2020年1月，王刚入选<a href=\""https://baike.baidu.com/item/%E8%81%94%E8%B5%9B%E4%BC%98%E7%A7%80%E4%B8%AD%E5%9B%BD%E7%B1%8D%E7%90%83%E5%91%98%E6%8A%80%E6%9C%AF%E6%A1%A3%E6%A1%88%E5%BA%93/24248902\"" rel=\""noopener noreferrer\"" target=\""_blank\"" style=\""color: rgb(19, 110, 194);\"">联赛优秀中国籍球员技术档案库</a>。</p>"",""min"":""9""}","1",
"3992","100000112",,"6","{""desc"":""<p>张三  李四 王五  赵六  李刚   王霸</p>"",""min"":""9""}","1",
"3993","100000112",,"7","{""desc"":""<p>投票说明：</p><p>\t1989年2月17日出生于<a href=\""https://baike.baidu.com/item/%E5%A4%A9%E6%B4%A5%E5%B8%82/213824\"" rel=\""noopener noreferrer\"" target=\""_blank\"" style=\""color: rgb(19, 110, 194);\"">天津市</a>，是一名中国<a href=\""https://baike.baidu.com/item/%E8%B6%B3%E7%90%83%E8%BF%90%E5%8A%A8%E5%91%98/20426278\"" rel=\""noopener noreferrer\"" target=\""_blank\"" style=\""color: rgb(19, 110, 194);\"">足球运动员</a>。现效力于<a href=\""https://baike.baidu.com/item/%E5%8C%97%E4%BA%AC%E4%B8%AD%E8%B5%AB%E5%9B%BD%E5%AE%89%E8%B6%B3%E7%90%83%E4%BF%B1%E4%B9%90%E9%83%A8/20322752\"" rel=\""noopener noreferrer\"" target=\""_blank\"" style=\""color: rgb(19, 110, 194);\"">北京中赫国安足球俱乐部</a>。<span style=\""color: rgb(51, 102, 204);\"">&nbsp;[1-2]</span><span style=\""color: rgb(19, 110, 194);\"">&nbsp;</span></p><p>\t出身于天津火车头青训的王刚，先后效力于<a href=\""https://baike.baidu.com/item/%E6%9C%AC%E8%8F%B2%E5%8D%A1/3147071\"" rel=\""noopener noreferrer\"" target=\""_blank\"" style=\""color: rgb(19, 110, 194);\"">本菲卡</a>、<a href=\""https://baike.baidu.com/item/%E8%B4%9D%E6%8B%89%E9%A9%AC%E5%B0%94/6874339\"" rel=\""noopener noreferrer\"" target=\""_blank\"" style=\""color: rgb(19, 110, 194);\"">贝拉马尔</a>、科维良体育、<a href=\""https://baike.baidu.com/item/%E5%B1%B1%E4%B8%9C%E9%B2%81%E8%83%BD/144395\"" rel=\""noopener noreferrer\"" target=\""_blank\"" style=\""color: rgb(19, 110, 194);\"">山东鲁能</a>、萨卡文人、北京人和等俱乐部<span style=\""color: rgb(51, 102, 204);\"">&nbsp;[2]</span><span style=\""color: rgb(19, 110, 194);\"">&nbsp;</span>&nbsp;。同时，王刚曾入选过国少、国青、国奥、国家队，并于2004年随国少队拿下亚少赛冠军。<span style=\""color: rgb(51, 102, 204);\"">&nbsp;[1]</span><span style=\""color: rgb(19, 110, 194);\"">&nbsp;</span></p><p>\t2010年，王刚首次入选<a href=\""https://baike.baidu.com/item/%E4%B8%AD%E5%9B%BD%E5%9B%BD%E5%AE%B6%E7%94%B7%E5%AD%90%E8%B6%B3%E7%90%83%E9%98%9F/5152172\"" rel=\""noopener noreferrer\"" target=\""_blank\"" style=\""color: rgb(19, 110, 194);\"">中国国家男子足球队</a>。2019年，王刚再次入选中国国家男子足球队。<span style=\""color: rgb(51, 102, 204);\"">&nbsp;[3]</span><span style=\""color: rgb(19, 110, 194);\"">&nbsp;</span>&nbsp;2020年1月，王刚入选<a href=\""https://baike.baidu.com/item/%E8%81%94%E8%B5%9B%E4%BC%98%E7%A7%80%E4%B8%AD%E5%9B%BD%E7%B1%8D%E7%90%83%E5%91%98%E6%8A%80%E6%9C%AF%E6%A1%A3%E6%A1%88%E5%BA%93/24248902\"" rel=\""noopener noreferrer\"" target=\""_blank\"" style=\""color: rgb(19, 110, 194);\"">联赛优秀中国籍球员技术档案库</a>。</p>""}","1",
